date,latitude,longitude,temperature_c,relative_humidity_pct,precipitation_mm,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,wind_u,wind_v,source
2023-07-09,22.4125,73.0944,27.4,88,23.0,997.4,6.25,224,4.342,4.496,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-10,22.4125,73.0944,26.8,90,35.4,998.6,5.97,236,4.951,3.34,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-11,22.4125,73.0944,27.0,90,4.8,999.5,4.5,231,3.497,2.832,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-12,22.4125,73.0944,27.7,87,2.6,998.6,3.81,227,2.783,2.595,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-13,22.4125,73.0944,27.6,89,20.1,998.4,4.39,205,1.855,3.978,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-14,22.4125,73.0944,28.4,83,12.5,999.4,4.69,218,2.89,3.699,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-15,22.4125,73.0944,27.4,87,23.0,999.8,4.17,226,2.997,2.894,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-16,22.4125,73.0944,28.4,82,2.9,999.0,4.69,224,3.261,3.377,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-17,22.4125,73.0944,28.3,83,4.0,997.8,4.47,215,2.565,3.663,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-18,22.4125,73.0944,27.4,89,25.2,996.5,3.81,234,3.079,2.237,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-19,22.4125,73.0944,27.7,90,14.8,994.3,2.5,242,2.207,1.174,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-20,22.4125,73.0944,27.6,89,11.1,994.2,5.08,213,2.769,4.263,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-21,22.4125,73.0944,28.2,85,1.9,996.5,4.83,213,2.632,4.054,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-22,22.4125,73.0944,27.2,90,10.7,996.9,3.56,215,2.039,2.913,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-23,22.4125,73.0944,27.9,86,2.1,995.5,6.64,187,0.809,6.589,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-24,22.4125,73.0944,27.7,86,23.6,996.2,5.67,206,2.484,5.093,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-25,22.4125,73.0944,27.7,87,16.4,998.4,4.56,221,2.989,3.438,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-26,22.4125,73.0944,28.4,82,3.9,999.5,4.53,232,3.568,2.788,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-27,22.4125,73.0944,27.4,88,14.7,999.5,4.47,253,4.277,1.308,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-28,22.4125,73.0944,27.4,87,10.8,999.4,4.61,248,4.275,1.727,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-29,22.4125,73.0944,27.9,82,5.1,999.6,6.11,233,4.881,3.678,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-30,22.4125,73.0944,27.7,82,3.4,999.0,6.0,229,4.528,3.936,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-07-31,22.4125,73.0944,27.4,86,5.9,998.6,5.92,229,4.465,3.882,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-01,22.4125,73.0944,28.0,83,4.6,998.3,5.86,236,4.859,3.277,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-02,22.4125,73.0944,28.1,80,2.2,998.7,6.53,234,5.281,3.837,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-03,22.4125,73.0944,27.9,80,1.3,998.3,6.75,233,5.391,4.062,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-04,22.4125,73.0944,27.8,83,1.3,999.4,5.78,230,4.426,3.714,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-05,22.4125,73.0944,28.4,81,0.6,1001.2,5.28,231,4.102,3.321,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-06,22.4125,73.0944,28.5,78,1.1,1000.6,6.69,237,5.614,3.646,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-07,22.4125,73.0944,28.0,77,0.4,998.9,7.33,232,5.779,4.515,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-08,22.4125,73.0944,28.1,78,0.6,999.6,7.06,227,5.16,4.812,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-09,22.4125,73.0944,28.1,79,1.6,1002.0,5.78,230,4.426,3.714,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-10,22.4125,73.0944,27.9,80,3.2,1002.8,5.25,223,3.58,3.84,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-11,22.4125,73.0944,28.3,77,0.6,1002.7,4.83,228,3.592,3.234,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-12,22.4125,73.0944,28.1,79,2.3,1001.8,5.08,232,4.006,3.13,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-13,22.4125,73.0944,28.2,76,0.5,1000.0,6.58,230,5.043,4.232,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-14,22.4125,73.0944,28.1,78,1.2,1000.6,5.92,223,4.035,4.327,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-15,22.4125,73.0944,28.6,76,1.1,1001.5,5.11,221,3.353,3.857,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-16,22.4125,73.0944,28.7,75,1.0,1002.4,4.67,229,3.522,3.062,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-17,22.4125,73.0944,28.3,76,1.4,1002.4,4.81,243,4.282,2.182,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-18,22.4125,73.0944,28.0,76,0.5,1001.4,4.47,255,4.32,1.157,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-19,22.4125,73.0944,28.3,75,1.4,1000.1,4.31,275,4.289,-0.375,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-20,22.4125,73.0944,27.5,82,4.0,1000.0,3.86,269,3.861,0.067,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-21,22.4125,73.0944,27.3,81,0.0,1000.5,3.44,240,2.983,1.722,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-22,22.4125,73.0944,28.4,78,0.6,1000.3,4.44,233,3.549,2.675,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-23,22.4125,73.0944,28.4,76,0.4,999.9,6.25,224,4.342,4.496,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-24,22.4125,73.0944,28.4,76,0.4,998.6,6.78,219,4.265,5.267,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-25,22.4125,73.0944,28.8,74,0.0,998.7,6.03,223,4.111,4.408,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-26,22.4125,73.0944,28.4,77,1.1,1000.3,5.42,217,3.26,4.326,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-27,22.4125,73.0944,28.5,74,1.1,1001.6,5.03,227,3.677,3.429,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-28,22.4125,73.0944,28.5,73,0.2,1001.2,5.31,228,3.943,3.55,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-29,22.4125,73.0944,28.7,71,0.2,1001.9,4.69,228,3.489,3.141,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-30,22.4125,73.0944,28.8,71,0.1,1003.2,3.89,220,2.5,2.979,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-08-31,22.4125,73.0944,29.0,73,0.2,1003.3,3.44,207,1.564,3.069,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-01,22.4125,73.0944,29.8,66,0.0,1003.1,2.97,235,2.435,1.705,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-02,22.4125,73.0944,30.3,61,0.0,1002.5,3.58,263,3.557,0.437,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-03,22.4125,73.0944,29.7,68,0.8,1001.5,3.61,229,2.725,2.369,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-04,22.4125,73.0944,29.7,66,0.9,1000.4,3.97,244,3.57,1.741,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-05,22.4125,73.0944,30.2,64,0.0,999.7,3.78,281,3.708,-0.721,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-06,22.4125,73.0944,30.2,67,26.8,999.0,5.92,291,5.524,-2.12,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-07,22.4125,73.0944,28.0,83,27.4,998.6,3.83,284,3.719,-0.927,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-08,22.4125,73.0944,28.2,85,6.2,998.7,3.58,233,2.862,2.157,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-09,22.4125,73.0944,27.9,83,4.0,998.7,5.75,241,5.029,2.788,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-10,22.4125,73.0944,28.5,77,0.0,998.5,5.11,235,4.187,2.932,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-11,22.4125,73.0944,29.1,72,0.1,999.5,4.81,242,4.243,2.256,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-12,22.4125,73.0944,28.5,73,0.1,1000.5,5.25,231,4.08,3.304,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-13,22.4125,73.0944,28.8,73,0.0,1000.0,5.06,231,3.929,3.182,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-14,22.4125,73.0944,28.9,75,0.3,1000.3,4.25,222,2.844,3.158,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-15,22.4125,73.0944,27.8,82,13.9,1000.3,4.19,235,3.436,2.406,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-16,22.4125,73.0944,26.5,90,28.8,998.6,5.97,245,5.413,2.524,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-17,22.4125,73.0944,25.5,92,84.4,996.8,7.72,233,6.167,4.647,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-18,22.4125,73.0944,26.2,90,28.3,997.3,7.53,213,4.1,6.313,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-19,22.4125,73.0944,26.4,90,11.1,999.5,6.14,196,1.692,5.901,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-20,22.4125,73.0944,27.2,88,5.9,1001.1,4.61,192,0.959,4.51,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-21,22.4125,73.0944,27.9,86,3.9,1001.8,3.61,199,1.176,3.414,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-22,22.4125,73.0944,28.3,83,1.3,1002.3,3.44,212,1.825,2.921,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-23,22.4125,73.0944,27.5,88,9.2,1002.8,3.58,215,2.055,2.935,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-24,22.4125,73.0944,26.9,89,8.8,1003.0,3.69,212,1.958,3.133,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-25,22.4125,73.0944,27.2,87,0.8,1002.3,3.03,236,2.51,1.693,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-26,22.4125,73.0944,27.6,89,12.4,1002.4,3.03,257,2.95,0.681,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-27,22.4125,73.0944,27.6,88,7.7,1002.2,4.42,308,3.48,-2.719,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-28,22.4125,73.0944,28.0,88,4.9,1001.5,3.58,13,-0.806,-3.491,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-29,22.4125,73.0944,28.9,78,0.3,1001.0,3.22,7,-0.393,-3.198,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-09-30,22.4125,73.0944,28.5,66,0.0,1000.9,3.89,23,-1.52,-3.58,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-01,22.4125,73.0944,28.5,65,0.0,1000.5,2.81,343,0.82,-2.683,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-02,22.4125,73.0944,28.2,68,0.0,1002.2,2.92,283,2.842,-0.656,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-03,22.4125,73.0944,28.0,76,0.0,1004.2,2.94,238,2.497,1.56,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-04,22.4125,73.0944,28.2,74,0.0,1005.1,2.78,269,2.777,0.048,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-05,22.4125,73.0944,27.2,73,0.0,1004.9,2.61,275,2.601,-0.228,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-06,22.4125,73.0944,27.1,77,0.0,1004.2,2.89,243,2.574,1.312,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-07,22.4125,73.0944,27.8,76,0.0,1004.8,2.25,238,1.908,1.192,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-08,22.4125,73.0944,28.5,71,0.0,1005.8,2.33,234,1.888,1.371,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-09,22.4125,73.0944,27.7,70,0.0,1006.7,2.5,211,1.288,2.143,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-10,22.4125,73.0944,27.3,69,0.0,1007.0,2.28,224,1.582,1.638,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-11,22.4125,73.0944,27.7,67,0.0,1006.9,2.19,65,-1.989,-0.927,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-12,22.4125,73.0944,28.7,64,0.0,1007.3,2.28,75,-2.2,-0.59,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-13,22.4125,73.0944,29.2,58,0.0,1007.5,2.69,338,1.009,-2.498,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-14,22.4125,73.0944,28.8,58,0.0,1007.2,2.42,252,2.298,0.747,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-15,22.4125,73.0944,28.2,67,0.9,1006.2,3.75,295,3.399,-1.585,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-16,22.4125,73.0944,28.5,62,0.0,1006.1,2.33,288,2.219,-0.721,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-17,22.4125,73.0944,27.9,60,0.1,1007.7,2.08,354,0.218,-2.072,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-18,22.4125,73.0944,27.7,59,0.0,1008.7,2.61,18,-0.807,-2.483,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-19,22.4125,73.0944,27.5,56,0.0,1008.1,2.42,357,0.126,-2.413,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-20,22.4125,73.0944,28.2,48,0.0,1007.9,2.92,44,-2.026,-2.098,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-21,22.4125,73.0944,27.9,49,0.0,1008.4,2.69,42,-1.803,-2.002,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-22,22.4125,73.0944,27.4,48,0.0,1008.8,2.61,17,-0.763,-2.497,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-23,22.4125,73.0944,27.4,49,0.0,1007.7,2.61,5,-0.228,-2.601,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-24,22.4125,73.0944,27.3,48,0.0,1007.2,3.11,37,-1.872,-2.485,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-25,22.4125,73.0944,26.6,44,0.0,1008.8,3.36,9,-0.526,-3.32,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-26,22.4125,73.0944,26.4,45,0.0,1009.0,3.06,16,-0.842,-2.937,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-27,22.4125,73.0944,26.1,51,0.0,1007.6,2.78,20,-0.95,-2.61,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-28,22.4125,73.0944,26.5,45,0.0,1007.4,3.11,46,-2.238,-2.161,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-29,22.4125,73.0944,26.3,48,0.0,1007.2,3.25,30,-1.625,-2.815,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-30,22.4125,73.0944,27.4,39,0.0,1006.9,4.42,98,-4.374,0.615,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-10-31,22.4125,73.0944,27.3,41,0.0,1007.6,4.86,99,-4.801,0.76,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-01,22.4125,73.0944,27.2,46,0.0,1008.5,2.42,71,-2.285,-0.787,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-02,22.4125,73.0944,26.2,50,0.0,1007.9,3.69,42,-2.472,-2.746,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-03,22.4125,73.0944,25.7,47,0.0,1006.3,3.5,30,-1.75,-3.031,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-04,22.4125,73.0944,26.7,46,0.0,1006.0,2.78,59,-2.381,-1.431,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-05,22.4125,73.0944,26.2,41,0.0,1007.3,3.61,90,-3.611,-0.0,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-06,22.4125,73.0944,26.6,38,0.0,1008.5,4.36,94,-4.35,0.304,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-07,22.4125,73.0944,26.5,43,0.0,1008.5,2.56,72,-2.43,-0.79,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-08,22.4125,73.0944,26.4,44,0.0,1007.6,2.92,57,-2.446,-1.589,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-09,22.4125,73.0944,26.9,47,0.0,1007.8,3.36,75,-3.247,-0.87,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-10,22.4125,73.0944,27.4,47,0.0,1009.0,2.61,64,-2.347,-1.145,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-11,22.4125,73.0944,26.6,40,0.0,1010.9,3.78,28,-1.774,-3.336,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-12,22.4125,73.0944,24.8,36,0.0,1011.1,3.89,25,-1.644,-3.525,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-13,22.4125,73.0944,24.0,42,0.0,1010.0,2.83,30,-1.417,-2.454,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-14,22.4125,73.0944,25.1,42,0.0,1009.3,2.94,32,-1.56,-2.497,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-15,22.4125,73.0944,25.3,42,0.0,1009.2,3.25,35,-1.864,-2.662,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-16,22.4125,73.0944,25.4,43,0.0,1009.5,3.67,35,-2.103,-3.004,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-17,22.4125,73.0944,25.2,46,0.0,1009.6,3.5,46,-2.518,-2.431,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-18,22.4125,73.0944,25.3,49,0.0,1008.4,3.28,39,-2.063,-2.547,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-19,22.4125,73.0944,26.6,45,0.0,1008.2,3.33,54,-2.697,-1.959,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-20,22.4125,73.0944,27.3,48,0.0,1008.7,3.33,48,-2.477,-2.23,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-21,22.4125,73.0944,26.9,43,0.0,1009.0,3.81,39,-2.395,-2.957,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-22,22.4125,73.0944,24.8,48,0.0,1008.4,2.61,25,-1.104,-2.366,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-23,22.4125,73.0944,23.6,45,0.0,1006.7,2.5,24,-1.017,-2.284,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-24,22.4125,73.0944,25.6,43,0.0,1006.9,4.11,58,-3.486,-2.179,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-25,22.4125,73.0944,26.9,46,0.0,1008.0,4.61,88,-4.608,-0.161,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-26,22.4125,73.0944,24.1,72,51.0,1007.5,5.94,126,-4.809,3.494,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-27,22.4125,73.0944,22.6,83,0.6,1006.9,4.25,170,-0.738,4.185,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-28,22.4125,73.0944,21.7,79,0.0,1007.0,3.0,19,-0.977,-2.837,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-29,22.4125,73.0944,22.1,78,0.2,1007.6,3.17,24,-1.288,-2.893,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-11-30,22.4125,73.0944,22.8,79,0.2,1007.9,2.81,17,-0.82,-2.683,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-01,22.4125,73.0944,23.8,78,0.3,1007.6,4.53,35,-2.597,-3.709,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-02,22.4125,73.0944,23.9,79,11.1,1007.6,5.42,52,-4.268,-3.335,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-03,22.4125,73.0944,22.7,85,1.2,1008.4,4.94,57,-4.147,-2.693,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-04,22.4125,73.0944,23.3,80,0.1,1007.9,4.44,28,-2.087,-3.924,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-05,22.4125,73.0944,22.6,76,0.0,1007.3,4.56,32,-2.414,-3.863,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-06,22.4125,73.0944,22.7,75,0.0,1007.8,4.06,37,-2.441,-3.239,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-07,22.4125,73.0944,22.5,74,0.0,1008.3,3.83,34,-2.144,-3.178,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-08,22.4125,73.0944,22.4,72,0.0,1008.7,3.33,33,-1.815,-2.796,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-09,22.4125,73.0944,21.9,70,0.0,1009.8,2.86,22,-1.072,-2.653,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-10,22.4125,73.0944,22.1,72,0.0,1008.5,2.72,22,-1.02,-2.524,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-11,22.4125,73.0944,21.9,71,0.0,1008.2,2.44,21,-0.876,-2.282,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-12,22.4125,73.0944,21.0,76,0.0,1007.3,2.5,7,-0.305,-2.481,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-13,22.4125,73.0944,22.3,66,0.0,1008.6,3.58,38,-2.206,-2.824,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-14,22.4125,73.0944,22.9,63,0.0,1009.7,3.42,46,-2.458,-2.373,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-15,22.4125,73.0944,23.4,62,0.0,1010.3,2.81,51,-2.18,-1.766,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-16,22.4125,73.0944,23.0,60,0.0,1010.2,3.31,23,-1.292,-3.043,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-17,22.4125,73.0944,21.5,56,0.0,1010.5,4.08,23,-1.595,-3.759,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-18,22.4125,73.0944,21.7,48,0.0,1012.2,4.42,52,-3.48,-2.719,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-19,22.4125,73.0944,20.6,53,0.0,1013.0,4.47,58,-3.793,-2.37,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-20,22.4125,73.0944,20.8,53,0.0,1012.2,4.42,59,-3.786,-2.275,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-21,22.4125,73.0944,21.3,51,0.0,1010.3,3.72,61,-3.256,-1.805,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-22,22.4125,73.0944,22.4,54,0.0,1009.5,2.97,75,-2.871,-0.769,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-23,22.4125,73.0944,22.0,60,0.0,1010.3,2.69,35,-1.545,-2.207,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-24,22.4125,73.0944,22.6,60,0.0,1012.1,3.78,33,-2.058,-3.168,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-25,22.4125,73.0944,22.3,65,0.0,1011.6,3.33,28,-1.565,-2.943,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-26,22.4125,73.0944,22.5,66,0.0,1011.0,2.5,19,-0.814,-2.364,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-27,22.4125,73.0944,21.6,73,0.0,1011.6,2.5,9,-0.391,-2.469,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-28,22.4125,73.0944,23.2,65,0.0,1009.7,3.39,45,-2.396,-2.396,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-29,22.4125,73.0944,22.6,71,0.0,1009.5,2.64,27,-1.198,-2.351,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-30,22.4125,73.0944,23.0,72,0.0,1009.2,2.53,16,-0.697,-2.43,ERA5 Reanalysis (Open-Meteo Historical Archive)
2023-12-31,22.4125,73.0944,22.4,71,0.0,1008.9,2.56,8,-0.356,-2.531,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-01,22.4125,73.0944,21.6,73,0.0,1009.1,2.92,7,-0.355,-2.895,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-02,22.4125,73.0944,21.3,77,0.0,1008.5,3.03,1,-0.053,-3.027,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-03,22.4125,73.0944,20.2,77,0.0,1008.4,3.5,12,-0.728,-3.424,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-04,22.4125,73.0944,20.0,76,0.0,1008.9,4.39,24,-1.785,-4.009,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-05,22.4125,73.0944,19.5,74,0.0,1009.4,3.56,22,-1.332,-3.297,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-06,22.4125,73.0944,19.6,75,0.0,1010.1,4.25,29,-2.06,-3.717,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-07,22.4125,73.0944,21.0,71,0.0,1010.0,4.42,32,-2.34,-3.746,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-08,22.4125,73.0944,22.7,74,0.2,1009.7,3.56,28,-1.669,-3.139,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-09,22.4125,73.0944,23.0,72,0.2,1010.1,4.83,22,-1.811,-4.481,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-10,22.4125,73.0944,22.8,73,0.0,1010.1,4.17,29,-2.02,-3.644,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-11,22.4125,73.0944,22.9,73,0.0,1010.6,3.72,24,-1.514,-3.4,ERA5 Reanalysis (Open-Meteo Historical Archive)
2024-01-12,22.4125,73.0944,23.4,73,0.0,1009.9,3.28,16,-0.903,-3.151,ERA5 Reanalysis (Open-Meteo Historical Archive)
