factory_id,factory_name,date,process,electricity_kwh,natural_gas_m3,diesel_litres,production_tonnes,raw_material_tonnes,waste_tonnes,recycled_tonnes,operating_hours,category
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-04-25,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6684.0,708.9060000000001,0.0,42.5,48.4,0.201875,0.0404,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-04-26,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7219.0,723.2579999999999,4.0,46.5,53.0,0.220875,0.0442,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-04-27,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6853.0,710.2860000000001,43.0,45.3,51.6,0.215125,0.043,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-04-28,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6516.0,764.796,152.6,42.8,48.8,0.20325,0.040600000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-04-29,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6730.0,530.4,0.0,44.5,50.7,0.1691,0.0423,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-04-30,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5060.0,370.9,9.4,34.1,38.2,0.12279999999999999,0.0344,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-01,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6629.0,492.3,0.0,46.6,53.1,0.1771,0.0443,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-02,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8033.0,667.9,0.0,54.8,62.5,0.2082,0.052,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-03,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9598.0,776.1,0.0,63.4,72.3,0.2409,0.060200000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-04,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6295.0,489.5,0.0,43.2,49.2,0.16419999999999998,0.041,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-05,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7316.0,501.6,0.0,44.8,51.1,0.1702,0.0425,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-06,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7964.0,596.5,0.0,52.4,59.7,0.1991,0.0498,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-07,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5752.0,468.4,13.4,41.1,46.0,0.148,0.0414,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-08,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6751.0,589.5,0.0,47.0,53.6,0.17859999999999998,0.0446,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-09,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6037.0,497.9,31.9,41.0,46.7,0.15580000000000002,0.039,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-10,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6682.0,539.3,0.0,45.6,52.0,0.1733,0.0433,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-11,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7671.0,587.9,0.0,50.0,57.0,0.19,0.0475,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-12,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7216.0,595.4,0.0,49.4,56.3,0.18769999999999998,0.0469,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-13,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9126.0,727.3,37.2,58.2,66.3,0.22119999999999998,0.055299999999999995,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-14,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4092.0,362.6,11.1,32.0,35.8,0.1152,0.032299999999999995,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-15,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7685.0,559.1,62.3,49.3,56.2,0.18730000000000002,0.046799999999999994,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-16,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6049.0,452.2,0.0,39.7,45.3,0.1509,0.037700000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-17,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7172.0,550.0,0.0,45.0,51.3,0.171,0.0428,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-18,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7650.0,550.6,0.0,51.9,59.2,0.1972,0.0493,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-19,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7564.0,578.1,0.0,48.8,55.6,0.1854,0.0464,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-20,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8373.0,668.1,17.0,55.9,63.7,0.2124,0.0531,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-21,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5365.0,403.6,17.8,36.6,41.0,0.1318,0.036899999999999995,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-22,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9161.0,682.4,0.0,58.4,66.6,0.22190000000000001,0.0555,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-23,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5184.0,420.8,0.0,37.8,43.1,0.1436,0.0359,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-24,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7027.0,505.7,0.0,46.2,52.7,0.1756,0.0439,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-25,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7990.0,559.5,267.0,52.1,59.4,0.198,0.0495,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-26,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8232.0,575.5,150.1,51.9,59.2,0.1972,0.0493,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-27,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7837.0,660.9,35.5,51.2,58.4,0.1946,0.048600000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-28,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5049.0,415.7,1.4,36.0,40.3,0.1296,0.0363,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-29,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8332.0,665.0,0.0,55.5,63.3,0.2109,0.052700000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-30,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7626.0,608.0,0.0,52.1,59.4,0.198,0.0495,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-05-31,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7266.0,527.8,0.0,45.9,52.3,0.1744,0.0436,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-01,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8604.0,634.6,0.0,52.9,60.3,0.201,0.0502,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-02,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6542.0,491.0,0.0,42.7,48.7,0.1623,0.040600000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-03,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7918.0,632.3,83.8,52.2,59.5,0.1984,0.0496,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-04,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6518.0,503.7,47.7,44.8,50.2,0.1613,0.045200000000000004,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-05,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7976.0,614.3,81.6,51.6,58.8,0.1961,0.049,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-06,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6333.0,534.5,0.0,41.3,47.1,0.1569,0.039200000000000006,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-07,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7334.0,547.6,0.0,48.5,55.3,0.18430000000000002,0.0461,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-08,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9050.0,729.4,0.0,60.7,69.2,0.2307,0.0577,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-09,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6693.0,532.8,0.0,47.3,53.9,0.1797,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-10,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7510.0,569.1,0.0,46.9,53.5,0.1782,0.0445,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-11,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4296.0,351.1,6.1,31.7,35.5,0.1141,0.0319,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-12,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7537.0,533.4,0.0,48.0,54.7,0.1824,0.0456,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-13,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7512.0,603.2,103.5,47.2,53.8,0.1794,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-14,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7870.0,523.4,131.7,46.7,53.2,0.1775,0.0444,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-15,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7298.0,574.9,20.1,48.3,55.1,0.1835,0.045899999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-16,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7052.0,550.5,0.0,47.8,54.5,0.18159999999999998,0.045399999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-17,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6574.0,607.0,0.0,48.5,55.3,0.18430000000000002,0.0461,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-18,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5731.0,416.9,79.2,40.0,44.8,0.144,0.040299999999999996,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-19,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7166.0,540.2,0.0,46.1,52.6,0.1752,0.0438,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-20,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6726.0,544.1,23.8,42.4,48.3,0.1611,0.040299999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-21,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7930.0,660.0,10.4,54.4,62.0,0.2067,0.0517,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-22,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6534.0,548.0,26.5,45.4,51.8,0.1725,0.0431,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-23,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7976.0,626.7,0.0,51.6,58.8,0.1961,0.049,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-24,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8345.0,638.0,0.0,56.2,64.1,0.21359999999999998,0.053399999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-25,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4288.0,355.5,21.9,31.3,35.1,0.11270000000000001,0.0316,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-26,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6748.0,472.8,0.0,41.8,47.7,0.15880000000000002,0.039700000000000006,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-27,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6485.0,430.5,0.0,39.2,44.7,0.149,0.037200000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-28,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6250.0,448.9,0.0,39.2,44.7,0.149,0.037200000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-29,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7249.0,554.9,0.0,47.8,54.5,0.18159999999999998,0.045399999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-06-30,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8751.0,710.6,0.0,58.8,67.0,0.22340000000000002,0.0559,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-01,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7081.0,542.1,30.2,45.9,52.3,0.1744,0.0436,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-02,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5273.0,386.3,42.2,35.8,40.1,0.12890000000000001,0.0361,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-03,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6162.0,454.4,14.0,39.5,45.0,0.15009999999999998,0.0375,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-04,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8226.0,701.2,0.0,56.1,64.0,0.2132,0.0533,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-05,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7307.0,551.1,0.0,50.6,57.7,0.1923,0.048100000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-06,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6607.0,551.3,0.0,46.3,52.8,0.1759,0.044,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-07,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7331.0,577.5,0.0,50.9,58.0,0.19340000000000002,0.0484,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-08,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8361.0,556.8,0.0,50.9,58.0,0.19340000000000002,0.0484,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-09,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5041.0,365.7,1.3,33.8,37.9,0.1217,0.0341,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-10,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7750.0,563.8,0.0,51.0,58.1,0.1938,0.0485,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-11,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6583.0,556.2,7.4,44.7,51.0,0.1699,0.0425,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-12,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7078.0,608.3,162.4,47.8,54.5,0.18159999999999998,0.045399999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-13,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8971.0,689.6,0.0,57.1,65.1,0.217,0.054200000000000005,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-14,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5563.0,491.2,0.0,39.2,44.7,0.149,0.037200000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-15,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7312.0,562.9,0.0,46.9,53.5,0.1782,0.0445,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-16,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5724.0,465.1,26.9,40.1,44.9,0.1444,0.0404,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-17,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7845.0,614.9,79.7,51.2,58.4,0.1946,0.048600000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-18,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6463.0,529.0,0.0,42.6,48.6,0.16190000000000002,0.0405,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-19,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8079.0,594.9,0.0,51.4,58.6,0.1953,0.048799999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-20,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7242.0,560.7,113.2,48.5,55.3,0.18430000000000002,0.0461,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-21,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6800.0,580.1,36.0,46.5,53.0,0.1767,0.0442,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-22,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8700.0,656.3,0.0,55.2,62.9,0.20980000000000001,0.0525,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-23,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4337.0,305.7,1.0,29.1,32.6,0.10479999999999999,0.0293,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-24,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7202.0,597.8,0.0,48.4,55.2,0.1839,0.046,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-25,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8454.0,672.0,0.0,55.0,62.7,0.209,0.0522,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-26,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7435.0,576.8,11.1,45.8,52.2,0.174,0.0435,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-27,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6625.0,502.1,0.0,45.4,51.8,0.1725,0.0431,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-28,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5500.0,421.8,0.0,38.3,43.7,0.1455,0.0364,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-29,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7749.0,631.1,0.0,51.4,58.6,0.1953,0.048799999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-30,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6642.0,485.1,28.8,44.2,49.5,0.1591,0.0445,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-07-31,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8368.0,646.0,19.6,56.1,64.0,0.2132,0.0533,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-01,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7236.0,558.4,0.0,44.8,51.1,0.1702,0.0425,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-02,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6742.0,540.8,24.1,45.1,51.4,0.1714,0.0429,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-03,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8838.0,729.1,0.0,59.8,68.2,0.22719999999999999,0.056799999999999996,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-04,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7301.0,560.5,0.0,48.8,55.6,0.1854,0.0464,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-05,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7451.0,625.4,0.0,50.7,57.8,0.19269999999999998,0.0482,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-06,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4987.0,375.8,51.4,35.4,39.6,0.1274,0.0357,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-07,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6866.0,516.6,181.0,43.8,49.9,0.1664,0.0416,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-08,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6229.0,416.8,0.0,42.7,48.7,0.1623,0.040600000000000004,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-09,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7136.0,564.2,0.0,45.6,52.0,0.1733,0.0433,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-10,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8786.0,681.0,0.0,57.2,65.2,0.2174,0.0544,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-11,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8239.0,627.5,0.0,52.1,59.4,0.198,0.0495,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-12,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8322.0,618.6,0.0,53.8,61.3,0.2044,0.0511,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-13,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5215.0,386.4,7.0,34.3,38.4,0.1235,0.0346,18.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-14,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6793.0,528.5,0.0,43.9,50.0,0.1668,0.0417,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-15,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7040.0,579.4,0.0,49.0,55.9,0.18619999999999998,0.0465,24.0,FACTORY_OPERATIONAL_DATA
FAC_VAD_01,Apex PetroChem & Polymers Ltd,2023-08-16,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7922.0,647.4,136.0,51.7,58.9,0.1965,0.049100000000000005,24.0,FACTORY_OPERATIONAL_DATA
